id,sales
3000888,3.3710806369781494
3000889,0.0
3000890,4.956835746765137
3000891,2466.3450927734375
3000892,0.027371943928301334
3000893,406.4460144042969
3000894,11.859991073608398
3000895,879.6754150390625
3000896,885.2748107910156
3000897,137.27403259277344
3000898,151.8659896850586
3000899,137.65897369384766
3000900,3077.21484375
3000901,20.822641372680664
3000902,1.4303414821624756
3000903,33.47829055786133
3000904,34.20210647583008
3000905,0.14588692039251328
3000906,176.1063461303711
3000907,15.52168607711792
3000908,25.149837493896484
3000909,11.16415548324585
3000910,101.96025848388672
3000911,7.809380531311035
3000912,298.9839630126953
3000913,193.40203857421875
3000914,4.3062050342559814
3000915,9.534409046173096
3000916,304.68247985839844
3000917,58.89805793762207
3000918,4175.959716796875
3000919,0.0
3000920,24.583937644958496
3000921,1.2502419352531433
3000922,0.0
3000923,3.100014805793762
3000924,1270.1355590820312
3000925,0.0
3000926,93.75386047363281
3000927,2.938025712966919
3000928,676.1547241210938
3000929,415.5786895751953
3000930,235.0586166381836
3000931,33.415889739990234
3000932,28.735361099243164
3000933,2516.5338134765625
3000934,3.1772475242614746
3000935,0.30720461905002594
3000936,9.675402164459229
3000937,11.476713180541992
3000938,0.01721172872930765
3000939,156.80200958251953
3000940,3.373942732810974
3000941,0.0
3000942,3.4509955644607544
3000943,15.37414026260376
3000944,0.5535277128219604
3000945,179.68101501464844
3000946,164.42282104492188
3000947,0.49139268696308136
3000948,2.896926760673523
3000949,129.08911895751953
3000950,24.343595504760742
3000951,222.54244232177734
3000952,22.848472595214844
3000953,1.752345323562622
3000954,4.912253141403198
3000955,0.35340002179145813
3000956,5.36018967628479
3000957,4244.924560546875
3000958,0.0
3000959,818.1007385253906
3000960,11.42811393737793
3000961,1815.8639526367188
3000962,671.1472778320312
3000963,469.94078063964844
3000964,182.0028533935547
3000965,64.27472877502441
3000966,7113.8564453125
3000967,21.17257308959961
3000968,0.38180629909038544
3000969,29.489816665649414
3000970,19.68458652496338
3000971,0.025702805258333683
3000972,487.1774139404297
3000973,6.664337396621704
3000974,7.237744092941284
3000975,8.913163661956787
3000976,35.084678649902344
3000977,3.0584276914596558
3000978,651.5819396972656
3000979,385.2676086425781
3000980,2.3575034141540527
3000981,12.4557204246521
3000982,423.4897003173828
3000983,109.64829635620117
3000984,1340.5418090820312
3000985,30.60237979888916
3000986,7.575656175613403
3000987,4.152177333831787
3000988,0.0
3000989,4.247268199920654
3000990,1695.496826171875
3000991,0.0
3000992,192.2577362060547
3000993,8.618805885314941
3000994,844.435302734375
3000995,449.6941680908203
3000996,191.92835998535156
3000997,40.54699516296387
3000998,31.16132926940918
3000999,2942.551025390625
3001000,6.987509489059448
3001001,0.2855624854564667
3001002,16.5929012298584
3001003,25.48048496246338
3001004,0.042613825760781765
3001005,168.4034194946289
3001006,6.080694675445557
3001007,0.0
3001008,9.914847373962402
3001009,35.24777603149414
3001010,1.7913375496864319
3001011,171.15292358398438
3001012,181.91144561767578
3001013,1.1922974586486816
3001014,5.154469013214111
3001015,142.32168579101562
3001016,35.83369827270508
3001017,354.88470458984375
3001018,14.125723361968994
3001019,2.423346996307373
3001020,3.8993070125579834
3001021,0.0
3001022,3.751710057258606
3001023,1464.9987182617188
3001024,0.0
3001025,126.96625900268555
3001026,5.08402943611145
3001027,665.7789306640625
3001028,310.86805725097656
3001029,146.31607055664062
3001030,38.923892974853516
3001031,26.526058197021484
3001032,2674.3133544921875
3001033,5.305957555770874
3001034,0.0632224790751934
3001035,14.343005180358887
3001036,13.56435489654541
3001037,0.0033277159091085196
3001038,136.04875946044922
3001039,0.986473560333252
3001040,0.0
3001041,4.1026270389556885
3001042,31.97050952911377
3001043,1.2088189721107483
3001044,127.56978607177734
3001045,189.4549789428711
3001046,0.45455244183540344
3001047,4.069156646728516
3001048,52.30538749694824
3001049,18.632384300231934
3001050,192.97982025146484
3001051,14.013699054718018
3001052,1.2524358630180359
3001053,2.7047828435897827
3001054,0.0
3001055,2.4339128732681274
3001056,1878.4627075195312
3001057,0.0
3001058,168.47545623779297
3001059,6.707679510116577
3001060,992.4893798828125
3001061,468.4407501220703
3001062,243.48661041259766
3001063,26.04861068725586
3001064,33.92026710510254
3001065,3172.1595458984375
3001066,3.332041382789612
3001067,0.12115532159805298
3001068,11.635875701904297
3001069,19.02554702758789
3001070,0.023964550346136093
3001071,178.29999542236328
3001072,1.089183747768402
3001073,0.0
3001074,5.685713768005371
3001075,19.50952911376953
3001076,2.3469507694244385
3001077,140.45126342773438
3001078,277.31439208984375
3001079,0.938685953617096
3001080,4.6844258308410645
3001081,54.99909019470215
3001082,84.61185455322266
3001083,387.1337890625
3001084,8.214512348175049
3001085,4.197512984275818
3001086,2.4958003759384155
3001087,1.3389732837677002
3001088,4.041685342788696
3001089,1686.0384521484375
3001090,0.0
3001091,148.10525512695312
3001092,2.9430363178253174
3001093,756.5834655761719
3001094,414.8979187011719
3001095,259.62269592285156
3001096,92.27567672729492
3001097,57.73163604736328
3001098,2747.9713134765625
3001099,6.479357004165649
3001100,0.7596202492713928
3001101,17.80846881866455
3001102,24.679633140563965
3001103,0.059235017746686935
3001104,205.31693267822266
3001105,7.268159627914429
3001106,0.0
3001107,7.778456687927246
3001108,23.704590797424316
3001109,1.8234856128692627
3001110,142.51651763916016
3001111,175.84581756591797
3001112,0.7479873299598694
3001113,4.691208124160767
3001114,112.28935241699219
3001115,42.676448822021484
3001116,646.5584106445312
3001117,13.643208026885986
3001118,4.824323892593384
3001119,3.202920079231262
3001120,0.15266253799200058
3001121,2.9597504138946533
3001122,1413.0631103515625
3001123,0.0
3001124,148.90740203857422
3001125,3.84547758102417
3001126,913.0168151855469
3001127,286.28167724609375
3001128,145.63241577148438
3001129,104.4407844543457
3001130,24.06206703186035
3001131,1983.74951171875
3001132,4.698843955993652
3001133,0.179060198366642
3001134,14.547821044921875
3001135,20.26090717315674
3001136,0.0958094373345375
3001137,137.2743148803711
3001138,0.0
3001139,0.0
3001140,4.53216552734375
3001141,31.6160945892334
3001142,1.0743716657161713
3001143,56.04488182067871
3001144,123.82818984985352
3001145,0.7555733323097229
3001146,2.122473180294037
3001147,75.03373336791992
3001148,34.49568557739258
3001149,495.9675750732422
3001150,0.0
3001151,1.1225574016571045
3001152,5.410792589187622
3001153,0.3339889496564865
3001154,3.49539577960968
3001155,2983.2293701171875
3001156,0.0
3001157,322.1434631347656
3001158,4.442729949951172
3001159,1110.7584228515625
3001160,1007.5447998046875
3001161,430.50347900390625
3001162,138.47794342041016
3001163,84.04058074951172
3001164,4327.92724609375
3001165,10.213042736053467
3001166,0.6192684769630432
3001167,24.477499961853027
3001168,32.55776786804199
3001169,0.02330944973800797
3001170,267.09564208984375
3001171,0.0457951296120882
3001172,0.0
3001173,11.429651260375977
3001174,33.340298652648926
3001175,2.680161714553833
3001176,272.7677764892578
3001177,262.7740783691406
3001178,2.032282590866089
3001179,6.232198238372803
3001180,285.9429168701172
3001181,56.67061233520508
3001182,1252.517578125
3001183,33.354331970214844
3001184,8.240218877792358
3001185,2.5597883462905884
3001186,0.36640220880508423
3001187,4.003788948059082
3001188,1987.2568969726562
3001189,0.0
3001190,515.3927612304688
3001191,6.746140718460083
3001192,599.1435241699219
3001193,609.3739624023438
3001194,167.42626190185547
3001195,132.54340362548828
3001196,39.175161361694336
3001197,3004.8687744140625
3001198,9.514358043670654
3001199,0.8987456858158112
3001200,19.64682674407959
3001201,24.56013298034668
3001202,0.03954899683594704
3001203,163.24536895751953
3001204,6.848332166671753
3001205,5.8337225914001465
3001206,7.909506797790527
3001207,63.91821479797363
3001208,2.3102164268493652
3001209,76.76225662231445
3001210,193.55062866210938
3001211,3.683032274246216
3001212,5.994337320327759
3001213,130.81865310668945
3001214,60.40789031982422
3001215,1369.760498046875
3001216,35.07897758483887
3001217,8.843263149261475
3001218,4.890227556228638
3001219,0.3401925414800644
3001220,3.4643033742904663
3001221,2494.994384765625
3001222,0.0
3001223,158.17323303222656
3001224,6.670851707458496
3001225,848.1425170898438
3001226,348.75238037109375
3001227,262.3892059326172
3001228,50.09157371520996
3001229,35.69274139404297
3001230,3201.7398681640625
3001231,7.657483816146851
3001232,1.1964754462242126
3001233,14.471084117889404
3001234,17.55546474456787
3001235,0.08137402683496475
3001236,159.92273712158203
3001237,6.868458032608032
3001238,0.0
3001239,7.2300920486450195
3001240,33.22759437561035
3001241,2.24002206325531
3001242,120.70904159545898
3001243,171.7203826904297
3001244,1.0159050226211548
3001245,5.182678937911987
3001246,75.65084075927734
3001247,24.47763156890869
3001248,441.2866668701172
3001249,17.661873817443848
3001250,3.648064613342285
3001251,4.977869987487793
3001252,0.0
3001253,7.830897808074951
3001254,2578.245361328125
3001255,0.0
3001256,630.4627990722656
3001257,9.198495864868164
3001258,797.1434326171875
3001259,849.4437255859375
3001260,213.83240509033203
3001261,158.61351776123047
3001262,100.30217742919922
3001263,4029.708984375
3001264,30.709567070007324
3001265,0.9998008906841278
3001266,26.158390045166016
3001267,37.10855579376221
3001268,0.08502021338790655
3001269,240.26138305664062
3001270,18.0282039642334
3001271,22.02614116668701
3001272,9.547524452209473
3001273,79.7724609375
3001274,10.664365768432617
3001275,437.85081481933594
3001276,274.48484802246094
3001277,7.044282674789429
3001278,7.6815831661224365
3001279,421.4174499511719
3001280,100.89764022827148
3001281,3287.850830078125
3001282,0.0
3001283,33.22693634033203
3001284,6.284475088119507
3001285,0.38953374326229095
3001286,4.932380676269531
3001287,3922.23486328125
3001288,0.0
3001289,408.6082763671875
3001290,4.614992618560791
3001291,1112.9895629882812
3001292,771.5258178710938
3001293,517.0487976074219
3001294,69.93433380126953
3001295,56.72279739379883
3001296,4949.462158203125
3001297,11.83360767364502
3001298,0.4664563536643982
3001299,23.064303398132324
3001300,15.991924285888672
3001301,0.0
3001302,279.1400604248047
3001303,0.8607109785079956
3001304,6.036862850189209
3001305,6.532264471054077
3001306,47.32599449157715
3001307,1.7175272107124329
3001308,277.89256286621094
3001309,342.74342346191406
3001310,3.0901535749435425
3001311,5.6069066524505615
3001312,226.29808044433594
3001313,55.67862510681152
3001314,930.4250183105469
3001315,90.45208358764648
3001316,9.254193782806396
3001317,7.816542625427246
3001318,0.2063012793660164
3001319,4.374227285385132
3001320,3112.0413818359375
3001321,0.0
3001322,393.76837158203125
3001323,5.4987709522247314
3001324,996.6968383789062
3001325,669.1807861328125
3001326,262.173583984375
3001327,195.38671875
3001328,70.87064361572266
3001329,4054.887451171875
3001330,12.411619186401367
3001331,0.42767108976840973
3001332,34.45874214172363
3001333,41.97043037414551
3001334,0.06589345633983612
3001335,258.38954162597656
3001336,2.253074049949646
3001337,4.965914249420166
3001338,11.605386734008789
3001339,83.08557510375977
3001340,2.2606576681137085
3001341,114.91120910644531
3001342,243.70184326171875
3001343,2.247727155685425
3001344,6.550997972488403
3001345,144.43399047851562
3001346,138.60415649414062
3001347,1223.2510375976562
3001348,17.71519374847412
3001349,3.75245201587677
3001350,3.9325037002563477
3001351,0.12660286575555801
3001352,2.7544130086898804
3001353,1925.3397216796875
3001354,0.0
3001355,131.67564392089844
3001356,5.1059277057647705
3001357,681.2562561035156
3001358,347.660888671875
3001359,145.6971893310547
3001360,41.04860496520996
3001361,39.52653121948242
3001362,2358.56640625
3001363,6.786309719085693
3001364,0.48661771416664124
3001365,30.888598442077637
3001366,22.505114555358887
3001367,0.0
3001368,171.97866821289062
3001369,0.4456033259630203
3001370,0.0
3001371,5.232330799102783
3001372,63.8945255279541
3001373,3.8193233013153076
3001374,124.2838249206543
3001375,161.2312469482422
3001376,0.868123471736908
3001377,4.339484691619873
3001378,143.28853607177734
3001379,32.34185981750488
3001380,421.4096984863281
3001381,8.801251888275146
3001382,1.4678205251693726
3001383,2.1092840433120728
3001384,0.0
3001385,3.3584450483322144
3001386,1419.8195190429688
3001387,0.16659465804696083
3001388,275.69215393066406
3001389,8.3005690574646
3001390,543.6509399414062
3001391,512.3292388916016
3001392,125.42781448364258
3001393,48.89678192138672
3001394,55.67889976501465
3001395,2166.081298828125
3001396,29.168999671936035
3001397,0.42953501641750336
3001398,14.190654754638672
3001399,21.541231155395508
3001400,0.22662536799907684
3001401,133.2252426147461
3001402,12.285973072052002
3001403,4.812002420425415
3001404,4.689210891723633
3001405,50.66178512573242
3001406,3.9779343605041504
3001407,592.48828125
3001408,156.0673065185547
3001409,3.0026044845581055
3001410,4.348796367645264
3001411,332.0073699951172
3001412,30.180554389953613
3001413,1589.2374267578125
3001414,0.0
3001415,5.5618298053741455
3001416,2.519335627555847
3001417,0.046753318049013615
3001418,4.694277763366699
3001419,3880.793212890625
3001420,0.0
3001421,809.9862365722656
3001422,13.143364429473877
3001423,1358.559326171875
3001424,1310.9360961914062
3001425,284.86236572265625
3001426,241.94247436523438
3001427,157.07421875
3001428,4737.371826171875
3001429,33.626219749450684
3001430,0.924450010061264
3001431,22.178051948547363
3001432,40.812225341796875
3001433,0.0
3001434,288.12416076660156
3001435,9.589705467224121
3001436,47.02873992919922
3001437,12.991300106048584
3001438,91.37393569946289
3001439,14.328953266143799
3001440,441.3218994140625
3001441,312.16844177246094
3001442,14.086046695709229
3001443,9.637702941894531
3001444,537.14404296875
3001445,118.48223876953125
3001446,6069.16943359375
3001447,0.0
3001448,22.588126182556152
3001449,1.9298906922340393
3001450,0.019009765703231096
3001451,4.883164882659912
3001452,2008.9339599609375
3001453,0.0
3001454,441.7177734375
3001455,3.9516820907592773
3001456,452.9667053222656
3001457,631.2382202148438
3001458,146.0914535522461
3001459,121.75650405883789
3001460,83.53554916381836
3001461,1954.8002319335938
3001462,15.458223819732666
3001463,0.723353385925293
3001464,20.987221717834473
3001465,20.880447387695312
3001466,0.0
3001467,121.45944213867188
3001468,0.0
3001469,32.32658767700195
3001470,8.041696786880493
3001471,217.35584259033203
3001472,8.502801418304443
3001473,241.26039123535156
3001474,110.1107292175293
3001475,4.226569890975952
3001476,4.280545711517334
3001477,205.51913452148438
3001478,38.32574462890625
3001479,2893.740966796875
3001480,8.054775476455688
3001481,3.751917600631714
3001482,2.7112842798233032
3001483,0.0
3001484,3.342525362968445
3001485,858.6649780273438
3001486,0.0
3001487,225.77191925048828
3001488,4.462628602981567
3001489,374.4004669189453
3001490,291.78868103027344
3001491,82.40010070800781
3001492,30.254716873168945
3001493,27.15663242340088
3001494,1610.1290893554688
3001495,3.6050630807876587
3001496,0.37048041820526123
3001497,11.35071611404419
3001498,10.639837741851807
3001499,0.11771596223115921
3001500,87.15250778198242
3001501,0.01856825454160571
3001502,9.844507932662964
3001503,2.6459320783615112
3001504,18.946617126464844
3001505,0.39069001376628876
3001506,260.65586853027344
3001507,151.20281219482422
3001508,1.8119568824768066
3001509,1.5180712342262268
3001510,126.37478637695312
3001511,20.914563179016113
3001512,1017.3779907226562
3001513,5.850728988647461
3001514,2.2879996299743652
3001515,5.5047314167022705
3001516,0.14899126067757607
3001517,4.226846694946289
3001518,3052.349853515625
3001519,0.13730672001838684
3001520,617.3162536621094
